,Created at,User ID,User Name,Text,Description,Location,Followers Count,Friends Count,Statuses Count,Profile Image Url
95,Wed May 04 14:19:11 +0000 2022,1521856970759839745,Mazi Uche,@Letter_to_Jack It's permanent... I'm very indecisive,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
96,Wed May 04 14:14:31 +0000 2022,1521855797566844928,Mazi Uche,Economy is truly bad cos arewa no dey choke us again with pictures,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
97,Wed May 04 08:51:23 +0000 2022,1521774478807773184,Mazi Uche,@Wizarab10 @LifeOfAwo @MrOdanz The draw was redrawn na why o. Them deliberately made it hard for us 😭,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
98,Tue May 03 17:33:47 +0000 2022,1521543555189293057,Mazi Uche,@ggreenwald Did they explicitly say they identify as people with penis?,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
99,Tue May 03 17:28:22 +0000 2022,1521542195026796546,Mazi Uche,@kennybeats Men can get pregnant toob💅🏿,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
100,Tue May 03 17:27:31 +0000 2022,1521541979754086401,Mazi Uche,"@kennybeats Nah.  It's birthing people now, get with the time",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
101,Tue May 03 16:01:03 +0000 2022,1521520220560580614,Mazi Uche,@Sujodamystique The woman is his wife sha,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
102,Tue May 03 11:47:16 +0000 2022,1521456352257785856,Mazi Uche,@MrOdanz Tie destiny,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
103,Tue May 03 09:53:25 +0000 2022,1521427701101441026,Mazi Uche,@Clinton_Brown_ I don't think you've changed apple screen,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
104,Mon May 02 19:55:04 +0000 2022,1521216724217077762,Mazi Uche,"@Nekie_neka Plantain slander on this app is too much.
I'm disappointed oo",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
105,Sun May 01 19:07:15 +0000 2022,1520842301710475264,Mazi Uche,"@EduWaltzChuka Hope is wicked whalai.. Commend him for what?
I lived arround there when ihedioha started. The  qual… https://t.co/H4B6mY5UtH",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
106,Sun May 01 16:31:53 +0000 2022,1520803201330696192,Mazi Uche,@Sujodamystique Lol. They brought the traditional clothes too. 😬,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
107,Sun May 01 11:21:58 +0000 2022,1520725210701385729,Mazi Uche,@MrOdanz Make i go send something to him about the way you call my obi okwute,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
108,Sun May 01 09:42:36 +0000 2022,1520700203975823361,Mazi Uche,@Letter_to_Jack But I like the taste of food,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
109,Sat Apr 30 22:51:20 +0000 2022,1520536307314966529,Mazi Uche,@ToyosiGodwin 🤣,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
110,Sat Apr 30 16:29:20 +0000 2022,1520440175070957568,Mazi Uche,HALA MADRID!!,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
111,Sat Apr 30 16:29:06 +0000 2022,1520440116136787969,Mazi Uche,@AMaGee247 @subpharmacist Sure boss,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
112,Sat Apr 30 14:32:44 +0000 2022,1520410832038989824,Mazi Uche,"@SenseiSTEM @subpharmacist Pls read the linked research
https://t.co/5VdZDJ8WVU",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
113,Sat Apr 30 13:24:16 +0000 2022,1520393600399519747,Mazi Uche,@Great0_A @Letter_to_Jack Says who? There was,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
114,Sat Apr 30 12:40:15 +0000 2022,1520382523557171202,Mazi Uche,@MrOdanz I hope he has appearance bonus cos e don turn exploitation,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
115,Sat Apr 30 12:38:12 +0000 2022,1520382006600871936,Mazi Uche,@MrOdanz At least benz rested,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
116,Sat Apr 30 12:37:38 +0000 2022,1520381864661422080,Mazi Uche,"@MrOdanz I swear we need a new coach.
Antelotti is too rigid with his xi",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
117,Sat Apr 30 12:30:06 +0000 2022,1520379967594446849,Mazi Uche,"@gibbsvalentino @subpharmacist Eat soy.
https://t.co/FZKt3YB35h",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
118,Sat Apr 30 12:29:42 +0000 2022,1520379866205540354,Mazi Uche,"@subpharmacist https://t.co/FZKt3YB35h

This research above has  debunked and refuted your claims",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
119,Sat Apr 30 12:27:22 +0000 2022,1520379279854522371,Mazi Uche,@subpharmacist Not true,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
120,Sat Apr 30 12:27:07 +0000 2022,1520379217111883777,Mazi Uche,@subpharmacist Soya bean is not bad for men,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
121,Sat Apr 30 12:23:00 +0000 2022,1520378182033190912,Mazi Uche,@Nekie_neka Biko call the android name. Don't lump my darling Samsung into this,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
122,Sat Apr 30 11:47:30 +0000 2022,1520369247557410816,Mazi Uche,@oye_bade @Wizarab10 371,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
123,Sat Apr 30 11:06:00 +0000 2022,1520358806190006272,Mazi Uche,@goldxTrader It's even lower... I'm just going by his math,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
124,Sat Apr 30 11:04:47 +0000 2022,1520358496864280576,Mazi Uche,@oye_bade @Wizarab10 🙈,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
125,Sat Apr 30 08:53:54 +0000 2022,1520325558420262914,Mazi Uche,@Letter_to_Jack As a black man... Unless you can pick mad cotton 😂😂,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
126,Sat Apr 30 08:50:10 +0000 2022,1520324621668651009,Mazi Uche,"The way people run with miss information is wild. Learn basic math.
52 weeks a year.
Multiply by 4 years is 204 wee… https://t.co/Lz7fPHcQZb",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
127,Sat Apr 30 08:48:29 +0000 2022,1520324197117042693,Mazi Uche,@yerdas_army @KerryCa69031147 @VintageDidier Yes. It is. We are paying him 283k per week,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
128,Sat Apr 30 08:48:07 +0000 2022,1520324104020185089,Mazi Uche,"@Pharist11 @VintageDidier Still high bro.

52 weeks a year.
Multiply by 4 years is 204 weeks
Divide 59m by 204. That's roughly 285k",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
129,Sat Apr 30 08:46:38 +0000 2022,1520323732811755521,Mazi Uche,@VintageDidier Roughly 284k per week bro,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
130,Sat Apr 30 08:43:56 +0000 2022,1520323052940238850,Mazi Uche,"i: be rational
pi: oh get real!",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
131,Fri Apr 29 20:49:57 +0000 2022,1520143372698238976,Mazi Uche,@OyedeleMichae13 @Wizarab10 Omo the people above me strong jare,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
132,Fri Apr 29 20:47:49 +0000 2022,1520142836871565312,Mazi Uche,@Wizarab10 I love the game https://t.co/ujOai6pT0E,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
133,Fri Apr 29 20:46:43 +0000 2022,1520142557820473348,Mazi Uche,@OyedeleMichae13 @Wizarab10 I think I'm in that league,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
134,Fri Apr 29 18:46:08 +0000 2022,1520112212484009992,Mazi Uche,@chynageh @zaddy_tomiwa @Vanessababyoh @thouartifeoma Enlighten me on what right men enjoy that women don't?,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
135,Fri Apr 29 18:26:44 +0000 2022,1520107330943303682,Mazi Uche,@Sujodamystique They will surgically get it boss 👌🏿,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
136,Fri Apr 29 14:09:36 +0000 2022,1520042622806540289,Mazi Uche,@adapekem The lady probably have seen things lol,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
137,Thu Apr 28 16:54:24 +0000 2022,1519721704867741696,Mazi Uche,@Sujodamystique That one no go solve world hunger abi bring peace... Lmao,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
138,Thu Apr 28 11:02:33 +0000 2022,1519633161407418368,Mazi Uche,@UgwunnaEjikem Ronaldo dey your profile boss,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
139,Thu Apr 28 09:00:34 +0000 2022,1519602462377877505,Mazi Uche,"@MrOdanz Boss, It's 2022,dont assume his gender",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
140,Thu Apr 28 07:25:20 +0000 2022,1519578497286606848,Mazi Uche,"@Letter_to_Jack He said. Monogamy is not synonymous to Christianity, then you brought up living like christ to advo… https://t.co/bNGcYJ0zUJ",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
141,Thu Apr 28 07:22:43 +0000 2022,1519577838382424064,Mazi Uche,@Letter_to_Jack One can also argue Jesus never married...,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
142,Thu Apr 28 07:18:58 +0000 2022,1519576892730490880,Mazi Uche,@Miz_Fey @osnon1995 You can't be serious...,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
143,Thu Apr 28 07:13:32 +0000 2022,1519575527539027969,Mazi Uche,"@Sujodamystique If them give them same energy, mental health go enter the discussion",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
144,Thu Apr 28 07:03:11 +0000 2022,1519572919969587201,Mazi Uche,@osnon1995 even people with hairline playing midfiled with KDB get opinion. wow! https://t.co/4XYeUVNLtg,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
145,Wed Apr 27 19:00:51 +0000 2022,1519391140801359872,Mazi Uche,"@Apex_Zy I see the same thing with side hustle internship. Before you ""start"" internship you must register with the… https://t.co/MlyaHJCAy6",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
146,Wed Apr 27 17:21:36 +0000 2022,1519366165071642629,Mazi Uche,@Le_Parka Na tems dey there?,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
147,Wed Apr 27 15:37:13 +0000 2022,1519339893851361281,Mazi Uche,"@UgwunnaEjikem You Don make am boss. Increase your ad rate.

Send funds to me too",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
148,Wed Apr 27 12:58:33 +0000 2022,1519299962844164096,Mazi Uche,@MrOdanz They don't?,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
149,Wed Apr 27 09:14:50 +0000 2022,1519243664454823939,Mazi Uche,"Writing articles no easy o.
I finally got tensorflow working on the m1 (unfortunately not RASA).
Been writing a how… https://t.co/IxU9j5jDKr",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
150,Wed Apr 27 07:45:35 +0000 2022,1519221203881414656,Mazi Uche,@Morris_Monye Boss come teach me 🙏🏿,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
151,Wed Apr 27 07:34:44 +0000 2022,1519218471661355008,Mazi Uche,@ibuthemagician @abbietayo You go hustle reweet to still spend your own money? God abeg o..,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
152,Tue Apr 26 18:34:10 +0000 2022,1519022038475845633,Mazi Uche,"@adapekem Their web service is one if not the biggest.
Gaming industry too..",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
153,Tue Apr 26 09:19:32 +0000 2022,1518882460897054720,Mazi Uche,@MrOdanz Boss my great grandfather is dead and I need help with $5000 dollars. I won't pay back 🙏🏿,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
154,Tue Apr 26 08:50:36 +0000 2022,1518875176322146305,Mazi Uche,@thecarnello @poigchamp @GaryLineker People be living in first world countries drawing stardards. Not everyone have… https://t.co/kLZMIjhBAR,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
155,Mon Apr 25 20:58:17 +0000 2022,1518695919570538501,Mazi Uche,@adapekem Is it in a corner? I read cats likes their litter box at the edge of the wall,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
156,Mon Apr 25 19:37:50 +0000 2022,1518675671479988226,Mazi Uche,"Lmao! Not Republicans celebrating Elon buying twitter.
E go shock them sha",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
157,Mon Apr 25 19:28:57 +0000 2022,1518673436746338306,Mazi Uche,"I've installed all libraries, now time to code 😁

Bugs &amp; error codes: https://t.co/nI5uxsBKtf",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
158,Mon Apr 25 11:32:31 +0000 2022,1518553536732217344,Mazi Uche,@Naija_PR Gemini,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
159,Mon Apr 25 11:28:12 +0000 2022,1518552449954553856,Mazi Uche,@mistarfly 6,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
160,Mon Apr 25 08:21:42 +0000 2022,1518505518016385024,Mazi Uche,@Wizarab10 Na why ugly babes think they fine like the pen*s discriminates 😂,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
161,Sun Apr 24 17:42:39 +0000 2022,1518284296179658759,Mazi Uche,@MrOdanz Boss show us wey,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
162,Sun Apr 24 16:28:27 +0000 2022,1518265624736243715,Mazi Uche,"@TheIgboWolf Get ice block cubes, 10 peices, bake 9 at 200C for 10 minutes. Take it out of the oven, allow ot to co… https://t.co/ORRo8Exorj",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
163,Sun Apr 24 16:24:08 +0000 2022,1518264536809234434,Mazi Uche,@OffiongAnthony @_PLICE Try keep discord polite boss.,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
164,Sun Apr 24 15:40:45 +0000 2022,1518253622156578819,Mazi Uche,"@_PLICE Degree no tell me no 😬.
Those classes, exam, test is dating and if you do well you'll marry - degree.

But… https://t.co/rGxhhByVUI",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
165,Sun Apr 24 15:26:48 +0000 2022,1518250108038623241,Mazi Uche,@FrankKhalidUK One is in a farmers league,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
166,Sun Apr 24 15:21:20 +0000 2022,1518248732013305857,Mazi Uche,@MrOdanz That lack of number row or holding a letter you quickly type symbol drove me crazy,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
167,Sun Apr 24 15:19:23 +0000 2022,1518248245016907778,Mazi Uche,"@_PLICE As friends you fit dey misunderstand signals, na still your body go tell when you chop another rejection. U… https://t.co/KtzxeCgTPi",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
